detected_language,url,response_code,num_links,response_type,declared_language
,https://pbs.twimg.com/profile_images/841330510727122948/Tky4Umeh.jpg,200,,Binary,
,https://pbs.twimg.com/profile_images/841330510727122948/Tky4Umeh_400x400.jpg,200,,Binary,
bg,https://twitter.com/neznamzajednoo,200,160,HTML,bg
en,https://support.twitter.com/articles/18311,200,212,HTML,en
bg,https://twitter.com/marsatto,200,146,HTML,bg
bg,https://twitter.com/maJablan,200,158,HTML,bg
bg,https://twitter.com/dragan89303541,200,173,HTML,bg
bg,https://twitter.com/cedomirarnaut/status/882971032314929153,200,99,HTML,bg
bg,https://twitter.com/samonikla_ruza/status/832941223874805760,200,106,HTML,bg
iw,https://twitter.com/Pokajnica,200,148,HTML,he
,https://pbs.twimg.com/profile_images/871409862395273216/qkEp6xF-.jpg,200,,Binary,
,https://pbs.twimg.com/profile_images/871409862395273216/qkEp6xF-_400x400.jpg,200,,Binary,
iw,https://twitter.com/SBojovc,200,152,HTML,he
zh_Hant,https://twitter.com/baron_koma,200,146,HTML,zh-tw
zh_Hant,https://twitter.com/zeljna_rejva,200,142,HTML,zh-tw
zh_Hant,https://twitter.com/dokndok1972/status/880538889500471296?lang=zh-tw,200,96,HTML,zh-tw
zh_Hant,https://twitter.com/DANCELOVETECHNO,200,158,HTML,zh-tw
zh_Hant,https://twitter.com/MarinaVukotic74/status/886987517936979968?lang=zh-tw,200,103,HTML,zh-tw
zh_Hant,https://twitter.com/MarinaVukotic74/status/887009159102771200?lang=zh-tw,200,104,HTML,zh-tw
en,https://twitter.com/boleban,200,197,HTML,zh-tw
en,https://twitter.com/jdan,200,190,HTML,zh-tw
en,https://twitter.com/jonlorusso,200,181,HTML,zh-tw
en,https://twitter.com/matt_dz,200,205,HTML,zh-tw
zh_Hant,https://twitter.com/marsatto/status/883808114356695040,200,105,HTML,zh-tw
zh_Hant,https://twitter.com/baronica_/status/885964071157288960,200,106,HTML,zh-tw
zh_Hant,https://twitter.com/johann_hil/status/886559821700489216,200,109,HTML,zh-tw
zh_Hant,https://twitter.com/Pokajnica/status/883964379980599297,200,104,HTML,zh-tw
zh_Hant,https://twitter.com/johann_hil,200,258,HTML,zh-tw
zh_Hant,https://twitter.com/Pokajnica/status/883965188088713216,200,103,HTML,zh-tw
zh_Hant,https://twitter.com/Jelenamb5/status/886883436023218176,200,103,HTML,zh-tw
zh_Hant,https://twitter.com/baron_koma/status/886279620106080258,200,108,HTML,zh-tw
zh_Hant,https://twitter.com/zeljna_rejva/status/886872303698620418,200,95,HTML,zh-tw
zh_Hant,https://twitter.com/zeljna_rejva/status/886909442587054080,200,102,HTML,zh-tw
zh_Hant,https://twitter.com/Apsolutni_/status/886596636545351684,200,144,HTML,zh-tw
bg,https://twitter.com/MarinaVukotic74/status/886987517936979968?lang=bg,200,103,HTML,bg
bg,https://twitter.com/MarinaVukotic74/status/887009159102771200?lang=bg,200,104,HTML,bg
en,https://twitter.com/samantha_gold/status/884826859480985600,200,176,HTML,zh-tw
en,https://twitter.com/SarcasticRover/status/835242776170094592,200,157,HTML,zh-tw
zh_Hant,https://twitter.com/acmsigarch/status/884461948326248448,200,108,HTML,zh-tw
zh_Hant,https://twitter.com/TheMember5,200,139,HTML,zh-tw
zh_Hant,https://twitter.com/baronica_/status/885968219323985922,200,106,HTML,zh-tw
zh_Hant,https://twitter.com/Brio59/status/886568330349465600,200,101,HTML,zh-tw
zh_Hant,https://twitter.com/Brio59,200,185,HTML,zh-tw
,https://pbs.twimg.com/profile_images/883775188101464066/DYdO9w_Q.jpg,200,,Binary,
zh_Hant,https://twitter.com/camstarwar/status/887233644959588352,200,194,HTML,zh-tw
,https://pbs.twimg.com/profile_images/883775188101464066/DYdO9w_Q_400x400.jpg,200,,Binary,
zh_Hant,https://twitter.com/Mi_le_va,200,162,HTML,zh-tw
zh_Hant,https://twitter.com/cilemile_,200,139,HTML,zh-tw
zh_Hant,https://twitter.com/MnkHrs_/status/886283992156262401,200,100,HTML,zh-tw
ko,https://twitter.com/zeljna_rejva/status/886872303698620418?lang=ko,200,95,HTML,ko
zh_Hant,https://twitter.com/zeljna_rejva/status/886922148736110592,200,102,HTML,zh-tw
bg,https://twitter.com/RanjeniFeniks/status/886921099283398657,200,101,HTML,bg
bg,https://twitter.com/Apsolutni_/status/886606206382596098,200,138,HTML,bg
,https://pbs.twimg.com/profile_images/808821133579587584/RlYA-AeY.jpg,200,,Binary,
,https://pbs.twimg.com/profile_images/808821133579587584/RlYA-AeY_400x400.jpg,200,,Binary,
bg,https://twitter.com/TheKookseVolem/status/886605384772931588,200,142,HTML,bg
bg,https://twitter.com/Apsolutni_/status/886604230831812608,200,144,HTML,bg
,https://pbs.twimg.com/profile_images/685592387943546881/bGjwDlvQ.jpg,200,,Binary,
,https://pbs.twimg.com/profile_images/685592387943546881/bGjwDlvQ_400x400.jpg,200,,Binary,
bg,https://twitter.com/Apsolutni_/status/886596922252963840,200,144,HTML,bg
bg,https://twitter.com/madmike_623/status/835268090988462081,200,98,HTML,bg
bg,https://twitter.com/dariosugr,200,212,HTML,bg
,https://pbs.twimg.com/profile_images/829768741684658177/GNrFB8qc.jpg,200,,Binary,
,https://pbs.twimg.com/profile_images/829768741684658177/GNrFB8qc_400x400.jpg,200,,Binary,
bg,https://twitter.com/TheMember5/status/886154510896435200,200,102,HTML,bg
ko,https://twitter.com/baronica_/status/885968219323985922?lang=ko,200,106,HTML,ko
ko,https://twitter.com/Brio59/status/886568330349465600?lang=ko,200,101,HTML,ko
bg,https://twitter.com/Grigiopel/status/887212178004201473,200,105,HTML,bg
bg,https://twitter.com/picswap74/status/887252892733886465,200,154,HTML,bg
bg,https://twitter.com/VidiLabuda/status/886535126808760320,200,105,HTML,bg
bg,https://twitter.com/bez_Afrike/status/886252598734581760,200,109,HTML,bg
ko,https://twitter.com/MnkHrs_/status/886283992156262401?lang=ko,200,100,HTML,ko
zh_Hant,https://twitter.com/zeljna_rejva/status/886872303698620418?lang=zh-tw,200,95,HTML,zh-tw
ko,https://twitter.com/zeljna_rejva/status/886922148736110592?lang=ko,200,102,HTML,ko
zh_Hant,https://twitter.com/Apsolutni_/status/886606206382596098?lang=zh-tw,200,138,HTML,zh-tw
zh,https://twitter.com/Apsolutni_/status/886606206382596098?lang=zh-cn,200,138,HTML,zh-cn
zh_Hant,https://twitter.com/Apsolutni_/status/886604230831812608?lang=zh-tw,200,144,HTML,zh-tw
zh,https://twitter.com/Apsolutni_/status/886604230831812608?lang=zh-cn,200,144,HTML,zh-cn
zh_Hant,https://twitter.com/Apsolutni_/status/886596922252963840?lang=zh-tw,200,144,HTML,zh-tw
ko,https://twitter.com/I3Aunizar/status/869522724774981633,200,108,HTML,ko
ko,https://twitter.com/_javiercardenas,200,186,HTML,ko
ko,https://twitter.com/nigga_in_d_club,200,156,HTML,ko
zh_Hant,https://twitter.com/Brio59/status/886568330349465600?lang=zh-tw,200,101,HTML,zh-tw
ko,https://twitter.com/Jpolemica666,200,171,HTML,ko
ko,https://twitter.com/francescosfera,200,203,HTML,ko
ko,https://twitter.com/BlejzModesty,200,156,HTML,ko
ko,https://twitter.com/MaryMery0305,200,162,HTML,ko
zh_Hant,https://twitter.com/MnkHrs_/status/886283992156262401?lang=zh-tw,200,100,HTML,zh-tw
zh_Hant,https://twitter.com/cacanskarakija/status/886283526093639682,200,101,HTML,zh-tw
,https://pbs.twimg.com/profile_images/880138874747539458/qxMCZrcW.jpg,200,,Binary,
zh_Hant,https://twitter.com/zeljna_rejva/status/886922148736110592?lang=zh-tw,200,102,HTML,zh-tw
,https://pbs.twimg.com/profile_images/880138874747539458/qxMCZrcW_400x400.jpg,200,,Binary,
bg,https://twitter.com/Apsolutni_/status/886606206382596098?lang=bg,200,138,HTML,bg
zh_Hant,https://twitter.com/da_arko,200,156,HTML,zh-tw
bg,https://twitter.com/Apsolutni_/status/886604230831812608?lang=bg,200,144,HTML,bg
zh_Hant,https://twitter.com/cacanskarakija,200,141,HTML,zh-tw
en,https://twitter.com/hashtag/j%C3%B3venesI3A?f=tweets&src=hash,200,89,HTML,zh-tw
bg,https://twitter.com/Apsolutni_/status/886596922252963840?lang=bg,200,144,HTML,bg
zh_Hant,https://twitter.com/CarlosAlquezar_,200,233,HTML,zh-tw
zh_Hant,https://twitter.com/CombuxtionMA,200,183,HTML,zh-tw
zh_Hant,https://twitter.com/_javiercardenas/status/885005805388525568,200,122,HTML,zh-tw
zh_Hant,https://twitter.com/nigga_in_d_club/status/887118311615586305,200,107,HTML,zh-tw
zh_Hant,https://twitter.com/Jpolemica666/status/887243192474771456,200,174,HTML,zh-tw
zh_Hant,https://twitter.com/Swanito75/status/886616062300704769,200,126,HTML,zh-tw
zh_Hant,https://twitter.com/biljakolibri7/status/883769428994818048,200,135,HTML,zh-tw
zh_Hant,https://twitter.com/milanchuga/status/745566630659391488,200,178,HTML,zh-tw
zh_Hant,https://twitter.com/milanchuga/status/542028427503894528,200,136,HTML,zh-tw
ko,https://twitter.com/cacanskarakija/status/886283526093639682?lang=ko,200,101,HTML,ko
th,https://twitter.com/cacanskarakija/status/886283526093639682?lang=th,200,101,HTML,th
kn,https://twitter.com/cacanskarakija/status/886283526093639682?lang=kn,200,101,HTML,kn
bg,https://twitter.com/Vitez115/status/886339046343102466,200,103,HTML,bg
ta,https://twitter.com/cacanskarakija/status/886283526093639682?lang=ta,200,101,HTML,ta
bg,https://twitter.com/cacanskarakija/status/885966702974033922,200,95,HTML,bg
en,https://twitter.com/hashtag/j%C3%B3venesi3a?f=news&vertical=default&src=hash,200,89,HTML,bg
en,https://twitter.com/hashtag/j%C3%B3venesi3a?f=broadcasts&vertical=default&src=hash,200,89,HTML,bg
en,https://twitter.com/hashtag/AN2?src=hash,200,211,HTML,bg
bg,https://twitter.com/guardideharo/status/885066111728971777,200,99,HTML,bg
bg,https://twitter.com/sofija_2701,200,171,HTML,bg
bg,https://twitter.com/sandrolija_,200,155,HTML,bg
bg,https://twitter.com/PippaPas/status/887072315778924545,200,98,HTML,bg
bg,https://twitter.com/Favstar_Bot/status/883788165831548928,200,104,HTML,bg
,https://pbs.twimg.com/profile_images/3540311331/6670f4fe2ce7fbee281c40c28dc6fb35.jpeg,200,,Binary,
bg,https://twitter.com/Favstar_Bot/status/883838377673367552,200,104,HTML,bg
,https://pbs.twimg.com/profile_images/3540311331/6670f4fe2ce7fbee281c40c28dc6fb35_400x400.jpeg,200,,Binary,
ko,https://twitter.com/dzivdzanka/status/745666091226173440,200,99,HTML,ko
,https://pbs.twimg.com/profile_images/378800000789109479/bf00cb4a5d9711032819caadc2607eb3.jpeg,200,,Binary,
zh_Hant,https://twitter.com/cacanskarakija/status/886283526093639682?lang=zh-tw,200,101,HTML,zh-tw
kn,https://twitter.com/BadmetEvil/status/675084068686532609,200,100,HTML,kn
,https://pbs.twimg.com/profile_images/378800000789109479/bf00cb4a5d9711032819caadc2607eb3_400x400.jpeg,200,,Binary,
,https://pbs.twimg.com/profile_images/438043730621120512/pk63z23J.jpeg,200,,Binary,
ta,https://twitter.com/MiligramZla/status/580814754823954432,200,106,HTML,ta
kn,https://twitter.com/BadmetEvil,200,174,HTML,kn
,https://pbs.twimg.com/profile_images/438043730621120512/pk63z23J_400x400.jpeg,200,,Binary,
ta,https://twitter.com/bunnypeligroso,200,148,HTML,ta
en,https://twitter.com/login?redirect_after_login=%2Fsettings%2Fwidgets%2Fnew%2Fsearch%3Fquery%3D%2523j%25C3%25B3venesI3A,200,70,HTML,ta
zh_Hant,https://twitter.com/cacanskarakija/status/885966702974033922?lang=zh-tw,200,95,HTML,zh-tw
en,https://twitter.com/hashtag/airtoair?src=hash,200,174,HTML,ta
en,https://twitter.com/search?q=place%3Abfa352c69bd3018e,200,94,HTML,ta
ta,https://twitter.com/Ivaskinator_666/status/887121754208047104,200,105,HTML,ta
ta,https://twitter.com/sandrolija_/status/887117867191332864,200,106,HTML,ta
zh_Hant,https://twitter.com/Favstar_Bot/status/883788165831548928?lang=zh-tw,200,104,HTML,zh-tw
zh,https://twitter.com/Favstar_Bot/status/883788165831548928?lang=zh-cn,200,104,HTML,zh-cn
zh_Hant,https://twitter.com/Favstar_Bot/status/883838377673367552?lang=zh-tw,200,104,HTML,zh-tw
th,https://twitter.com/dzivdzanka/status/745666091226173440?lang=th,200,99,HTML,th
kn,https://twitter.com/dzivdzanka/status/745666091226173440?lang=kn,200,99,HTML,kn
zh_Hant,https://twitter.com/BadmetEvil/status/675084068686532609?lang=zh-tw,200,100,HTML,zh-tw
sk,https://twitter.com/MiligramZla/status/580814754823954432?lang=sk,200,106,HTML,sk
en,https://twitter.com/madalynrose/status/880886024725024769,200,196,HTML,zh-tw
zh_Hant,https://twitter.com/BadmetEvil/status/885297750870564864,200,102,HTML,zh-tw
en,https://twitter.com/login?redirect_after_login=%2Fsettings%2Fwidgets%2Fnew%2Fsearch%3Fquery%3D%2523j%25C3%25B3venesi3a,200,70,HTML,zh-tw
zh_Hant,https://twitter.com/VidiLabuda/status/886692992714780672,200,130,HTML,zh-tw
en,https://twitter.com/hashtag/j%C3%B3venesi3a?f=tweets,200,89,HTML,zh-tw
bg,https://twitter.com/cacanskarakija/status/885966702974033922?lang=bg,200,95,HTML,bg
en,https://twitter.com/hashtag/AlbacetePuebloAPueblo?src=hash,200,114,HTML,zh-tw
zh_Hant,https://twitter.com/theodoros__b,200,106,HTML,zh-tw
bg,https://twitter.com/Favstar_Bot/status/883788165831548928?lang=bg,200,104,HTML,bg
en,https://twitter.com/hashtag/crewlife?src=hash,200,263,HTML,zh-tw
zh_Hant,https://twitter.com/kapi19977,200,156,HTML,zh-tw
zh_Hant,https://twitter.com/zlikurac,200,191,HTML,zh-tw
th,https://twitter.com/Heroin_rep,200,148,HTML,th
ko,https://twitter.com/dzivdzanka/status/745666091226173440?lang=ko,200,99,HTML,ko
bg,https://twitter.com/Favstar_Bot/status/883838377673367552?lang=bg,200,104,HTML,bg
kn,https://twitter.com/BadmetEvil/status/675084068686532609?lang=kn,200,100,HTML,kn
ta,https://twitter.com/MiligramZla/status/580814754823954432?lang=ta,200,106,HTML,ta
sk,https://twitter.com/Ambasadorzla,200,147,HTML,sk
en,https://twitter.com/peterhuntwelch/status/884813869541199873,200,134,HTML,sk
ko,https://twitter.com/BadmetEvil/status/885297750870564864?lang=ko,200,102,HTML,ko
th,https://twitter.com/BadmetEvil/status/885297750870564864?lang=th,200,102,HTML,th
en,https://twitter.com/hashtag/j%C3%B3venesi3a?f=broadcasts&vertical=default,200,89,HTML,bg
en,https://twitter.com/hashtag/j%C3%B3venesi3a?f=news&vertical=default,200,89,HTML,bg
en,https://twitter.com/hashtag/j%C3%B3venesi3a?f=videos&vertical=default,200,89,HTML,bg
tl,https://twitter.com/theodoros__b?lang=fil,200,106,HTML,fil
bg,https://twitter.com/theodoros__b/status/846424023097585668,200,97,HTML,bg
bg,https://twitter.com/kapi19977/status/886327112814211073,200,98,HTML,bg
bg,https://twitter.com/impozantan/status/887126301953359873,200,109,HTML,bg
ko,https://twitter.com/Heroin_rep/status/887109048289681409,200,97,HTML,ko
bg,https://twitter.com/hashtag/precipitation?src=hash,200,246,HTML,bg
kn,https://twitter.com/Heroin_rep/status/887110696844091398,200,103,HTML,kn
bg,https://twitter.com/Heroin_rep/status/887110344535138306,200,101,HTML,bg
ta,https://twitter.com/Heroin_rep/status/887113245097644033,200,99,HTML,ta
ta,https://twitter.com/IGORBASA1/status/887113357781815296,200,106,HTML,ta
ta,https://twitter.com/Ambasadorzla/status/887110699260022788,200,100,HTML,ta
ko,https://twitter.com/bunnyknows/status/885121633056378880,200,125,HTML,ko
zh_Hant,https://twitter.com/BadmetEvil/status/885297750870564864?lang=zh-tw,200,102,HTML,zh-tw
,https://pbs.twimg.com/profile_images/874067173433593856/-kBdiwy3.jpg,200,,Binary,
,https://pbs.twimg.com/profile_images/874067173433593856/-kBdiwy3_400x400.jpg,200,,Binary,
th,https://twitter.com/bunnyknows,200,190,HTML,th
th,https://twitter.com/citarella,200,193,HTML,th
th,https://twitter.com/juicesephine,200,180,HTML,th
en,https://twitter.com/lacroix_lauren,200,170,HTML,fil
en,https://twitter.com/quipme,200,174,HTML,fil
tl,https://twitter.com/BuducaBivsa,200,148,HTML,fil
zh_Hant,https://twitter.com/theodoros__b/status/846424023097585668?lang=zh-tw,200,97,HTML,zh-tw
zh,https://twitter.com/theodoros__b/status/846424023097585668?lang=zh-cn,200,97,HTML,zh-cn
ja,https://twitter.com/theodoros__b/status/846424023097585668?lang=ja,200,97,HTML,ja
pl,https://twitter.com/Heroin_rep/status/887110344535138306?lang=pl,200,101,HTML,pl
tl,https://twitter.com/hashtag/NorthAfrica?src=hash,200,219,HTML,fil
tl,https://twitter.com/hashtag/ClimateScience?src=hash,200,234,HTML,fil
tl,https://twitter.com/odjebi_kurvo,200,163,HTML,fil
tl,https://twitter.com/ortak_iz_geta,200,154,HTML,fil
tl,https://twitter.com/InspektorJovica,200,149,HTML,fil
th,https://twitter.com/bunnyknows/status/885121633056378880?lang=th,200,125,HTML,th
kn,https://twitter.com/bunnyknows/status/885121633056378880?lang=kn,200,125,HTML,kn
el,https://twitter.com/bunnyknows?lang=el,200,190,HTML,el
en,https://twitter.com/Emojipedia/status/846433441616945153,200,176,HTML,zh-tw
zh_Hant,https://twitter.com/bulcclub/status/880868529112850433,200,102,HTML,zh-tw
,https://pbs.twimg.com/profile_images/519504372942635009/9UPlh_ti.jpeg,200,,Binary,
,https://pbs.twimg.com/profile_images/519504372942635009/9UPlh_ti_400x400.jpeg,200,,Binary,
en,https://twitter.com/existentialcoms/status/860976143096315904,200,179,HTML,zh-tw
zh_Hant,https://twitter.com/sexualgifs_/status/861296342316003329,200,187,HTML,zh-tw
,https://pbs.twimg.com/profile_images/792916557403795456/d-iEnfPD.jpg,200,,Binary,
bg,https://twitter.com/theodoros__b/status/846424023097585668?lang=bg,200,97,HTML,bg
ja,https://twitter.com/_kajmalada_/status/864894658585001986,200,117,HTML,ja
ja,https://twitter.com/MarkoArezina/status/865472202761617410,200,105,HTML,ja
pl,https://twitter.com/MarkoArezina,200,157,HTML,pl
pl,https://twitter.com/BuducaBivsa/status/866010981889183749,200,107,HTML,pl
en,https://twitter.com/hashtag/climatescience?f=broadcasts&vertical=default&src=hash,200,89,HTML,pl
pl,https://twitter.com/ajinesk95/status/887100510142156800,200,105,HTML,pl
pl,https://twitter.com/IGORBASA1/status/887101299044622338,200,103,HTML,pl
th,https://twitter.com/InspektorJovica/status/887112584834555904,200,100,HTML,th
kn,https://twitter.com/InspektorJovica/status/887112876430905345,200,103,HTML,kn
ko,https://twitter.com/bunnyknows/status/885121633056378880?lang=ko,200,125,HTML,ko
el,https://twitter.com/unjazaanje/status/887112808705470464,200,102,HTML,el
el,https://twitter.com/mindofmine_xo/status/846443991793106945,200,111,HTML,el
en,https://twitter.com/login?redirect_after_login=%2Flacroix_lauren%2Ffollowers,200,70,HTML,el
el,https://twitter.com/mrrlgrrvll,200,150,HTML,el
,https://pbs.twimg.com/profile_images/792156328722522112/mgWswib7.jpg,200,,Binary,
ko,https://twitter.com/bulcclub/status/880868529112850433?lang=ko,200,102,HTML,ko
bg,https://twitter.com/gareeorange/status/863791355251744769,200,109,HTML,bg
,https://pbs.twimg.com/profile_images/792156328722522112/mgWswib7_400x400.jpg,200,,Binary,
,https://pbs.twimg.com/profile_images/869943254870966273/bdtdBoFU.jpg,200,,Binary,
,https://pbs.twimg.com/profile_images/869943254870966273/bdtdBoFU_400x400.jpg,200,,Binary,
bg,https://twitter.com/gareeorange,200,149,HTML,bg
bg,https://twitter.com/RankoDacic1/status/865261687041138688,200,101,HTML,bg
bg,https://twitter.com/zgodnasam,200,144,HTML,bg
bg,https://twitter.com/jovancicapn/status/886887345307480065,200,125,HTML,bg
,https://pbs.twimg.com/profile_images/883633225834344448/HSGijZHk.jpg,200,,Binary,
bg,https://twitter.com/samonabolje/status/874606766528638978,200,98,HTML,bg
bg,https://twitter.com/VladanStojanov9,200,162,HTML,bg
,https://pbs.twimg.com/profile_images/886933489706299392/XcddTlp_.jpg,200,,Binary,
bg,https://twitter.com/dragicevickaa,200,159,HTML,bg
,https://pbs.twimg.com/profile_images/886933489706299392/XcddTlp__400x400.jpg,200,,Binary,
bg,https://twitter.com/IGORBASA1/status/886988005654671360,200,108,HTML,bg
ko,https://twitter.com/Karaklic_,200,153,HTML,ko
bg,https://twitter.com/stari_sanjar,200,142,HTML,bg
ko,https://twitter.com/zauvekbaksuz,200,154,HTML,ko
ko,https://twitter.com/isusovamater,200,161,HTML,ko
ko,https://twitter.com/MrKrinkle2011,200,166,HTML,ko
